Order ID,Customer ID,Product ID,Date_Key,Date,Shipping Time,Shipping Mode,Quantity,Revenue,Discount ,Profit
OD1114,C61,P0949,20210118,1/18/2021,8,Standard,1,360,55.00%,443
OD1115,C303,P0950,20210119,1/19/2021,6,Standard,3,360,50.00%,492
OD1116,C479,P0951,20210120,1/20/2021,2,Standard,1,360,50.00%,492
OD1117,C845,P0952,20210121,1/21/2021,7,Standard,2,666,50.00%,492
OD1118,C454,P0953,20210122,1/22/2021,6,Standard,3,666,50.00%,492
OD1119,C660,P0954,20210123,1/23/2021,7,Standard,3,615,50.00%,184
OD1120,C922,P0955,20210124,1/24/2021,5,Standard,3,333,30.00%,279
OD1121,C962,P0956,20210125,1/25/2021,8,Standard,3,509,32.00%,271
OD1122,C872,P0957,20210126,1/26/2021,4,Standard,1,471,25.00%,299
OD1123,C16,P0958,20210127,1/27/2021,2,Standard,2,471,45.00%,219
OD1124,C862,P0959,20210128,1/28/2021,2,Standard,2,1459,15.00%,471
OD1125,C835,P0960,20210129,1/29/2021,0,Same Day,4,1466,33.00%,371
OD1126,C660,P0961,20210130,1/30/2021,7,Standard,1,1439,42.00%,321
OD1127,C242,P0962,20210131,1/31/2021,1,Prime,2,1394,42.00%,321
OD1128,C337,P0963,20210201,2/1/2021,2,Standard,1,1046,39.00%,411
OD1129,C130,P0964,20210202,2/2/2021,7,Standard,1,1015,39.00%,411
OD1130,C390,P0965,20210203,2/3/2021,7,Standard,2,641,39.00%,411
OD1131,C882,P0966,20210204,2/4/2021,3,Standard,4,1006,39.00%,398
OD1132,C548,P0967,20210205,2/5/2021,3,Standard,4,1262,30.00%,457
OD1133,C610,P0968,20210206,2/6/2021,4,Standard,4,1072,30.00%,457
OD1134,C337,P0969,20210207,2/7/2021,5,Standard,3,1182,30.00%,457
OD1135,C764,P0970,20210208,2/8/2021,4,Standard,2,622,25.00%,267
OD1136,C914,P0971,20210209,2/9/2021,6,Standard,3,1622,25.00%,514
OD1137,C537,P0972,20210210,2/10/2021,1,Prime,3,855,30.00%,319
OD1138,C562,P0973,20210211,2/11/2021,6,Standard,3,1666,30.00%,361
OD1139,C672,P0974,20210212,2/12/2021,9,Standard,1,1692,30.00%,248
OD1140,C513,P0975,20210213,2/13/2021,6,Standard,1,219,40.00%,279
OD1141,C185,P0976,20210214,2/14/2021,0,Same Day,2,339,40.00%,579
OD1142,C692,P0977,20210215,2/15/2021,6,Standard,2,267,40.00%,694
OD1143,C28,P0978,20210216,2/16/2021,4,Standard,1,231,40.00%,158
OD1144,C765,P0979,20210217,2/17/2021,2,Standard,1,321,40.00%,259
OD1145,C819,P0980,20210218,2/18/2021,2,Standard,3,338,40.00%,337
OD1146,C420,P0980,20210219,2/19/2021,3,Standard,4,338,45.00%,232
OD1147,C511,P0980,20210220,2/20/2021,1,Prime,4,338,45.00%,341
OD1148,C539,P0980,20210221,2/21/2021,1,Prime,4,411,45.00%,183
OD1149,C780,P0980,20210222,2/22/2021,0,Same Day,4,472,47.00%,125
OD1150,C06,P0981,20210223,2/23/2021,4,Standard,4,472,47.00%,241
OD1151,C39,P0982,20210224,2/24/2021,3,Standard,3,457,46.00%,520
OD1152,C580,P0983,20210225,2/25/2021,9,Standard,2,490,46.00%,126
OD1153,C435,P0984,20210226,2/26/2021,1,Prime,1,490,46.00%,246
OD1154,C819,P0985,20210227,2/27/2021,2,Standard,3,457,30.00%,394
OD1155,C439,P0986,20210228,2/28/2021,6,Standard,4,249,30.00%,443
OD1156,C902,P0987,20210301,3/1/2021,6,Standard,1,480,30.00%,165
OD1157,C816,P0988,20210302,3/2/2021,3,Standard,3,273,30.00%,310
OD1158,C265,P0989,20210303,3/3/2021,4,Standard,4,309,30.00%,319
OD1159,C618,P0990,20210304,3/4/2021,4,Standard,3,213,35.00%,625
OD1160,C476,P0991,20210305,3/5/2021,5,Standard,1,279,35.00%,296
OD1161,C340,P0992,20210306,3/6/2021,8,Standard,2,579,35.00%,772
OD1162,C396,P0993,20210307,3/7/2021,1,Prime,4,694,35.00%,843
OD1163,C388,P0994,20210308,3/8/2021,4,Standard,1,145,35.00%,946
OD1164,C810,P0995,20210309,3/9/2021,2,Standard,1,238,35.00%,960
OD1165,C390,P0995,20210310,3/10/2021,3,Standard,2,309,40.00%,153
OD1166,C677,P0995,20210311,3/11/2021,9,Standard,3,224,40.00%,1618
OD1167,C63,P0995,20210312,3/12/2021,5,Standard,2,329,15.00%,2009
OD1168,C614,P0995,20210313,3/13/2021,7,Standard,2,179,15.00%,1050
OD1169,C544,P0996,20210314,3/14/2021,0,Same Day,3,127,15.00%,642
OD1170,C277,P0997,20210315,3/15/2021,9,Standard,3,246,30.00%,228
OD1171,C233,P0998,20210316,3/16/2021,7,Standard,3,674,30.00%,317
OD1172,C306,P0999,20210317,3/17/2021,6,Standard,1,163,40.00%,195
OD1173,C810,P1000,20210318,3/18/2021,0,Same Day,1,319,40.00%,273
OD1174,C693,P1001,20210319,3/19/2021,1,Prime,4,394,40.00%,405
OD1175,C893,P1002,20210320,3/20/2021,2,Standard,4,443,40.00%,392
OD1176,C691,P1003,20210321,3/21/2021,0,Same Day,2,153,40.00%,392
OD1177,C248,P1004,20210322,3/22/2021,8,Standard,2,288,40.00%,392
OD1178,C178,P1005,20210323,3/23/2021,7,Standard,4,296,45.00%,359
OD1179,C951,P1006,20210324,3/24/2021,1,Prime,2,625,45.00%,195
OD1180,C34,P1007,20210325,3/25/2021,8,Standard,3,296,45.00%,377
OD1181,C418,P1008,20210326,3/26/2021,6,Standard,1,772,47.00%,241
OD1182,C446,P1009,20210327,3/27/2021,8,Standard,4,778,47.00%,273
OD1183,C151,P1010,20210328,3/28/2021,5,Standard,1,873,46.00%,191
OD1184,C144,P1011,20210329,3/29/2021,5,Standard,4,1256,46.00%,251
OD1185,C15,P1012,20210330,3/30/2021,3,Standard,1,217,46.00%,521
OD1186,C411,P1013,20210331,3/31/2021,9,Standard,4,2293,30.00%,810
OD1187,C616,P1014,20210401,4/1/2021,9,Standard,1,1536,30.00%,184
OD1188,C202,P1015,20210402,4/2/2021,1,Prime,3,803,30.00%,303
OD1189,C349,P1016,20210403,4/3/2021,6,Standard,4,562,30.00%,393
OD1190,C75,P1017,20210404,4/4/2021,4,Standard,4,423,30.00%,296
OD1191,C340,P1018,20210405,4/5/2021,5,Standard,4,621,35.00%,403
OD1192,C718,P1019,20210406,4/6/2021,1,Prime,3,333,35.00%,216
OD1193,C474,P1020,20210407,4/7/2021,4,Standard,1,236,35.00%,153
OD1194,C421,P1021,20210408,4/8/2021,9,Standard,4,456,35.00%,296
OD1195,C438,P1022,20210409,4/9/2021,3,Standard,1,963,35.00%,625
OD1196,C116,P1022,20210410,4/10/2021,8,Standard,3,234,35.00%,152
OD1197,C949,P1022,20210411,4/11/2021,5,Standard,2,456,40.00%,273
OD1198,C473,P1022,20210412,4/12/2021,1,Prime,4,564,40.00%,338
OD1199,C778,P1022,20210413,4/13/2021,0,Same Day,3,634,15.00%,538
OD1200,C999,P1023,20210414,4/14/2021,4,Standard,1,236,15.00%,200
OD1201,C680,P1024,20210415,4/15/2021,8,Standard,4,444,15.00%,377
OD1202,C387,P1025,20210416,4/16/2021,5,Standard,1,456,35.00%,296
OD1203,C264,P1026,20210417,4/17/2021,9,Standard,2,963,35.00%,625
OD1204,C685,P1027,20210418,4/18/2021,6,Standard,4,456,35.00%,296
OD1205,C400,P1028,20210419,4/19/2021,4,Standard,4,1189,35.00%,772
OD1206,C929,P1029,20210420,4/20/2021,9,Standard,1,1298,55.00%,584
OD1207,C486,P1030,20210421,4/21/2021,5,Standard,4,1456,55.00%,655
OD1208,C506,P1031,20210422,4/22/2021,4,Standard,3,1478,55.00%,665
OD1209,C913,P1032,20210423,4/23/2021,8,Standard,3,256,55.00%,115
OD1210,C822,P1033,20210424,4/24/2021,5,Standard,2,2698,50.00%,1349
OD1211,C275,P1034,20210425,4/25/2021,7,Standard,3,2364,50.00%,1182
OD1212,C342,P1035,20210426,4/26/2021,1,Prime,2,1236,50.00%,618
OD1213,C955,P1036,20210427,4/27/2021,8,Standard,1,756,50.00%,378
OD1214,C400,P1037,20210428,4/28/2021,4,Standard,1,326,50.00%,163
OD1215,C755,P1038,20210429,4/29/2021,6,Standard,2,453,30.00%,317
OD1216,C590,P1039,20210430,4/30/2021,9,Standard,3,326,32.00%,221
OD1217,C824,P1040,20210501,5/1/2021,0,Same Day,3,456,25.00%,342
OD1218,C811,P1041,20210502,5/2/2021,9,Standard,2,675,45.00%,371
OD1219,C96,P1042,20210503,5/3/2021,4,Standard,2,654,15.00%,555
OD1220,C153,P1043,20210504,5/4/2021,9,Standard,1,654,33.00%,438
OD1221,C548,P1044,20210505,5/5/2021,1,Prime,2,654,42.00%,379
OD1222,C383,P1045,20210506,5/6/2021,5,Standard,3,654,42.00%,379
OD1223,C893,P1046,20210507,5/7/2021,0,Same Day,2,356,39.00%,217
OD1224,C130,P1047,20210508,5/8/2021,2,Standard,2,686,39.00%,418
OD1225,C320,P1048,20210509,5/9/2021,4,Standard,2,456,39.00%,278
OD1226,C343,P1049,20210510,5/10/2021,3,Standard,1,516,39.00%,314
OD1227,C119,P1050,20210511,5/11/2021,2,Standard,2,355,30.00%,248
OD1228,C896,P1051,20210512,5/12/2021,9,Standard,4,465,30.00%,325
OD1229,C785,P1052,20210513,5/13/2021,4,Standard,4,965,30.00%,675
OD1230,C827,P1053,20210514,5/14/2021,7,Standard,4,1158,25.00%,868
OD1231,C598,P1054,20210515,5/15/2021,3,Standard,3,264,25.00%,198
OD1232,C749,P1055,20210516,5/16/2021,0,Same Day,3,433,30.00%,303
OD1233,C814,P1056,20210517,5/17/2021,6,Standard,2,562,30.00%,393
OD1234,C732,P1057,20210518,5/18/2021,7,Standard,4,423,30.00%,296
OD1235,C513,P1058,20210519,5/19/2021,2,Standard,1,621,40.00%,372
OD1236,C08,P1059,20210520,5/20/2021,5,Standard,4,333,40.00%,199
OD1237,C364,P1060,20210521,5/21/2021,1,Prime,4,236,40.00%,141
OD1238,C91,P1061,20210522,5/22/2021,6,Standard,3,456,40.00%,273
OD1239,C160,P1062,20210523,5/23/2021,7,Standard,3,963,40.00%,577
OD1240,C584,P1063,20210524,5/24/2021,5,Standard,1,234,40.00%,140
OD1241,C830,P1064,20210525,5/25/2021,5,Standard,3,456,45.00%,250
OD1242,C713,P1065,20210526,5/26/2021,4,Standard,1,564,45.00%,310
OD1243,C439,P1066,20210527,5/27/2021,7,Standard,3,634,45.00%,348
OD1244,C514,P1067,20210528,5/28/2021,0,Same Day,4,236,47.00%,125
OD1245,C980,P1068,20210529,5/29/2021,9,Standard,4,444,47.00%,235
OD1246,C209,P1069,20210530,5/30/2021,3,Standard,1,456,46.00%,246
OD1247,C593,P1070,20210531,5/31/2021,3,Standard,1,963,46.00%,520
OD1248,C745,P1071,20210601,6/1/2021,2,Standard,3,456,46.00%,246
OD1249,C958,P1071,20210602,6/2/2021,2,Standard,3,1189,30.00%,832
OD1250,C605,P1071,20210603,6/3/2021,3,Standard,1,1298,30.00%,908
OD1251,C276,P1071,20210604,6/4/2021,0,Same Day,1,1456,30.00%,1019
OD1252,C946,P1071,20210605,6/5/2021,1,Prime,4,1478,30.00%,1034
OD1253,C01,P1071,20210606,6/6/2021,8,Standard,4,256,30.00%,179
OD1254,C172,P1072,20210607,6/7/2021,9,Standard,1,2698,35.00%,1753
OD1255,C586,P1073,20210608,6/8/2021,1,Prime,4,2364,35.00%,1536
OD1256,C842,P1074,20210609,6/9/2021,4,Standard,2,1236,35.00%,803
OD1257,C680,P1075,20210610,6/10/2021,8,Standard,3,756,35.00%,491
OD1258,C790,P1076,20210611,6/11/2021,8,Standard,4,326,35.00%,211
OD1259,C736,P1077,20210612,6/12/2021,7,Standard,2,453,35.00%,294
OD1260,C334,P1078,20210613,6/13/2021,0,Same Day,1,326,40.00%,195
OD1261,C936,P1079,20210614,6/14/2021,0,Same Day,4,456,40.00%,273
OD1262,C748,P1080,20210615,6/15/2021,8,Standard,1,456,15.00%,387
OD1263,C775,P1081,20210616,6/16/2021,7,Standard,3,456,15.00%,387
OD1264,C534,P1082,20210617,6/17/2021,9,Standard,1,456,15.00%,387
OD1265,C602,P1083,20210618,6/18/2021,8,Standard,2,236,30.00%,165
OD1266,C874,P1084,20210619,6/19/2021,6,Standard,1,996,30.00%,697
OD1267,C509,P1085,20210620,6/20/2021,2,Standard,2,654,30.00%,457
OD1268,C576,P1086,20210621,6/21/2021,2,Standard,4,456,25.00%,342
OD1269,C132,P1087,20210622,6/22/2021,1,Prime,4,785,25.00%,588
OD1270,C688,P1088,20210623,6/23/2021,4,Standard,2,365,30.00%,255
OD1271,C615,P1089,20210624,6/24/2021,2,Standard,3,965,30.00%,675
OD1272,C180,P1090,20210625,6/25/2021,5,Standard,3,444,30.00%,310
OD1273,C889,P1091,20210626,6/26/2021,1,Prime,3,569,40.00%,341
OD1274,C310,P1092,20210627,6/27/2021,2,Standard,4,475,40.00%,285
OD1275,C862,P1093,20210628,6/28/2021,4,Standard,4,598,40.00%,358
OD1276,C105,P1094,20210629,6/29/2021,0,Same Day,3,536,40.00%,321
OD1277,C747,P1095,20210630,6/30/2021,0,Same Day,1,256,40.00%,153
OD1278,C793,P1096,20201105,11/5/2020,9,Standard,3,456,40.00%,273
OD1279,C968,P1097,20180108,1/8/2018,8,Standard,1,456,45.00%,250
OD1280,C375,P1098,20211104,11/4/2021,6,Standard,3,745,45.00%,409
OD1281,C656,P1099,20190929,9/29/2019,0,Same Day,1,356,45.00%,195
OD1282,C489,P1100,20200408,4/8/2020,7,Standard,4,1189,47.00%,630
OD1283,C746,P1101,20200723,7/23/2020,2,Standard,3,426,47.00%,225
OD1284,C100,P1102,20190728,7/28/2019,7,Standard,3,1126,46.00%,608
OD1285,C381,P1103,20191116,11/16/2019,4,Standard,2,1145,46.00%,618
OD1286,C443,P1104,20200309,3/9/2020,0,Same Day,3,1235,46.00%,666
OD1287,C942,P1105,20200421,4/21/2020,6,Standard,1,1564,30.00%,1094
OD1288,C450,P1106,20181207,12/7/2018,4,Standard,2,654,30.00%,457
OD1289,C207,P1107,20210330,3/30/2021,5,Standard,3,854,30.00%,597
OD1290,C406,P1108,20211222,12/22/2021,5,Standard,3,475,30.00%,332
OD1291,C420,P1109,20200509,5/9/2020,7,Standard,4,475,30.00%,332
OD1292,C784,P1110,20200805,8/5/2020,8,Standard,2,475,35.00%,308
OD1293,C744,P1111,20190926,9/26/2019,1,Prime,1,475,35.00%,308
OD1294,C413,P1112,20190929,9/29/2019,8,Standard,3,475,35.00%,308
OD1295,C395,P1113,20180808,8/8/2018,9,Standard,4,475,35.00%,308
OD1296,C136,P1114,20190321,3/21/2019,8,Standard,3,475,35.00%,308
OD1297,C439,P1115,20200123,1/23/2020,9,Standard,2,475,35.00%,308
OD1298,C614,P1116,20201211,12/11/2020,9,Standard,1,564,40.00%,338
OD1299,C238,P1116,20200418,4/18/2020,6,Standard,4,478,40.00%,286
OD1300,C252,P1116,20180528,5/28/2018,0,Same Day,3,1264,15.00%,1074
OD1301,C230,P1116,20200905,9/5/2020,6,Standard,1,458,15.00%,389
OD1302,C198,P1116,20190509,5/9/2019,9,Standard,3,899,15.00%,764
OD1303,C673,P1116,20180511,5/11/2018,4,Standard,3,859,35.00%,558
OD1304,C423,P1117,20210624,6/24/2021,5,Standard,2,758,35.00%,492
OD1305,C739,P1118,20180801,8/1/2018,9,Standard,2,2354,35.00%,1530
OD1306,C286,P1119,20180218,2/18/2018,6,Standard,3,2344,35.00%,1523
OD1307,C270,P1120,20200419,4/19/2020,4,Standard,4,2453,55.00%,1103
OD1308,C525,P1121,20181018,10/18/2018,6,Standard,2,2154,55.00%,969
OD1309,C465,P1122,20180103,1/3/2018,8,Standard,2,896,55.00%,403
OD1310,C170,P1123,20201009,10/9/2020,2,Standard,2,756,55.00%,340
OD1311,C138,P1124,20190121,1/21/2019,7,Standard,2,236,50.00%,118
OD1312,C260,P1125,20210519,5/19/2021,1,Prime,1,475,50.00%,237
OD1313,C310,P1126,20180811,8/11/2018,6,Standard,3,589,50.00%,294
OD1314,C292,P1127,20191026,10/26/2019,1,Prime,1,365,50.00%,182
OD1315,C523,P1128,20200502,5/2/2020,3,Standard,1,1233,50.00%,616
OD1316,C349,P1129,20210228,2/28/2021,6,Standard,3,1233,30.00%,863
OD1317,C574,P1130,20190826,8/26/2019,2,Standard,2,1233,32.00%,838
OD1318,C893,P1131,20211227,12/27/2021,1,Prime,4,1233,25.00%,924
OD1319,C648,P1132,20180423,4/23/2018,9,Standard,2,1233,45.00%,678
OD1320,C154,P1133,20200929,9/29/2020,6,Standard,2,1233,15.00%,1048
OD1321,C368,P1134,20190113,1/13/2019,0,Same Day,2,456,33.00%,305
OD1322,C230,P1135,20191219,12/19/2019,7,Standard,2,456,42.00%,264
OD1323,C741,P1136,20200619,6/19/2020,2,Standard,4,456,42.00%,264
OD1324,C448,P1137,20200405,4/5/2020,1,Prime,1,456,39.00%,278
OD1325,C47,P1138,20200410,4/10/2020,2,Standard,4,786,39.00%,479
OD1326,C945,P1139,20210608,6/8/2021,4,Standard,3,786,39.00%,479
OD1327,C422,P1140,20190327,3/27/2019,7,Standard,2,786,39.00%,479
OD1328,C74,P1141,20191105,11/5/2019,9,Standard,4,786,30.00%,550
OD1329,C688,P1142,20190202,2/2/2019,6,Standard,3,786,30.00%,550
OD1330,C77,P1143,20200608,6/8/2020,6,Standard,4,786,30.00%,550
OD1331,C501,P1144,20210910,9/10/2021,6,Standard,2,569,25.00%,426
OD1332,C421,P1145,20180216,2/16/2018,7,Standard,2,569,25.00%,426
OD1333,C538,P1146,20190624,6/24/2019,0,Same Day,3,569,30.00%,398
OD1334,C83,P1147,20200701,7/1/2020,3,Standard,4,569,30.00%,398
OD1335,C331,P1148,20211107,11/7/2021,5,Standard,2,569,30.00%,398
OD1336,C830,P1149,20190804,8/4/2019,8,Standard,3,569,40.00%,341
OD1337,C869,P1150,20190606,6/6/2019,1,Prime,4,569,40.00%,341
OD1338,C680,P1151,20210527,5/27/2021,0,Same Day,4,569,40.00%,341
OD1339,C934,P1152,20200110,1/10/2020,9,Standard,3,349,40.00%,209
OD1340,C897,P1153,20201106,11/6/2020,1,Prime,4,350,40.00%,210
OD1341,C692,P1154,20191009,10/9/2019,6,Standard,4,351,40.00%,210
OD1342,C312,P1155,20200107,1/7/2020,2,Standard,2,352,45.00%,193
OD1343,C584,P1156,20200708,7/8/2020,9,Standard,2,353,45.00%,194
OD1344,C685,P1157,20190720,7/20/2019,1,Prime,2,354,45.00%,194
OD1345,C137,P1158,20180319,3/19/2018,6,Standard,3,355,47.00%,188
OD1346,C287,P1159,20210508,5/8/2021,1,Prime,1,356,47.00%,188
OD1347,C81,P1160,20200717,7/17/2020,2,Standard,4,999,46.00%,539
OD1348,C607,P1161,20180831,8/31/2018,6,Standard,3,555,46.00%,299
OD1349,C512,P1162,20210228,2/28/2021,3,Standard,1,555,46.00%,299
OD1350,C317,P1163,20180525,5/25/2018,0,Same Day,1,555,30.00%,388
OD1351,C464,P1164,20200209,2/9/2020,4,Standard,3,555,30.00%,388
OD1352,C41,P1165,20200820,8/20/2020,8,Standard,1,1025,30.00%,717
OD1353,C824,P1166,20181210,12/10/2018,7,Standard,2,1025,30.00%,717
OD1354,C357,P1167,20200929,9/29/2020,8,Standard,3,1025,30.00%,717
OD1355,C556,P1167,20200415,4/15/2020,9,Standard,4,555,35.00%,360
OD1356,C688,P1167,20181204,12/4/2018,8,Standard,2,599,35.00%,389
OD1357,C686,P1167,20210824,8/24/2021,6,Standard,4,555,35.00%,360
OD1358,C993,P1167,20181025,10/25/2018,3,Standard,1,555,35.00%,360
OD1359,C389,P1167,20190201,2/1/2019,4,Standard,2,565,35.00%,367
OD1360,C403,P1167,20200826,8/26/2020,0,Same Day,4,555,35.00%,360
OD1361,C512,P1167,20210926,9/26/2021,0,Same Day,3,999,40.00%,599
OD1362,C947,P1168,20190926,9/26/2019,2,Standard,1,999,40.00%,599
OD1363,C615,P1169,20200831,8/31/2020,7,Standard,4,999,15.00%,849
OD1364,C576,P1170,20200717,7/17/2020,1,Prime,1,999,15.00%,849
OD1365,C128,P1171,20210313,3/13/2021,3,Standard,4,1119,15.00%,951
OD1366,C309,P1172,20210423,4/23/2021,1,Prime,3,1119,32.00%,760
OD1367,C766,P1173,20200713,7/13/2020,4,Standard,2,1119,25.00%,839
OD1368,C526,P1174,20210808,8/8/2021,8,Standard,4,1119,45.00%,615
OD1369,C868,P1175,20200119,1/19/2020,0,Same Day,1,985,15.00%,837
OD1370,C715,P1176,20191108,11/8/2019,4,Standard,3,985,33.00%,659
OD1371,C969,P1177,20191214,12/14/2019,8,Standard,2,985,42.00%,571
OD1372,C186,P1178,20201124,11/24/2020,0,Same Day,1,985,42.00%,571
OD1373,C475,P1179,20200522,5/22/2020,8,Standard,3,985,39.00%,600
OD1374,C976,P1180,20210506,5/6/2021,7,Standard,1,369,39.00%,225
OD1375,C437,P1181,20210223,2/23/2021,3,Standard,3,399,39.00%,243
OD1376,C75,P1182,20200223,2/23/2020,9,Standard,2,399,39.00%,243
OD1377,C756,P1183,20190504,5/4/2019,4,Standard,2,399,30.00%,279
OD1378,C561,P1184,20200319,3/19/2020,4,Standard,1,399,30.00%,279
OD1379,C61,P1185,20180723,7/23/2018,5,Standard,3,555,30.00%,388
OD1380,C589,P1186,20180917,9/17/2018,6,Standard,4,555,25.00%,416
OD1381,C443,P1187,20200731,7/31/2020,7,Standard,2,555,25.00%,416
OD1382,C111,P1188,20200306,3/6/2020,7,Standard,4,555,30.00%,388
OD1383,C36,P1189,20190126,1/26/2019,1,Prime,4,675,30.00%,472
OD1384,C163,P1190,20210510,5/10/2021,8,Standard,1,675,30.00%,472
OD1385,C364,P1191,20210119,1/19/2021,6,Standard,1,675,40.00%,405
OD1386,C690,P1192,20211231,12/31/2021,3,Standard,1,654,40.00%,392
OD1387,C950,P1192,20211117,11/17/2021,3,Standard,3,654,40.00%,392
OD1388,C36,P1192,20200913,9/13/2020,7,Standard,2,654,40.00%,392
OD1389,C483,P1192,20210426,4/26/2021,3,Standard,2,654,40.00%,392
OD1390,C343,P1192,20210921,9/21/2021,5,Standard,4,356,40.00%,213
OD1391,C971,P1192,20190701,7/1/2019,4,Standard,1,686,45.00%,377
OD1392,C597,P1192,20210818,8/18/2021,2,Standard,3,456,45.00%,250
OD1393,C36,P1192,20211211,12/11/2021,9,Standard,2,516,45.00%,283
OD1394,C342,P1192,20180115,1/15/2018,1,Prime,3,355,47.00%,188
OD1395,C423,P1193,20200715,7/15/2020,8,Standard,1,465,47.00%,246
OD1396,C512,P1194,20180708,7/8/2018,9,Standard,1,965,46.00%,521
OD1397,C574,P1195,20190105,1/5/2019,8,Standard,2,1158,46.00%,625
OD1398,C579,P1196,20200908,9/8/2020,0,Same Day,4,264,46.00%,142
OD1399,C177,P1197,20180103,1/3/2018,9,Standard,4,433,30.00%,303
OD1400,C858,P1198,20181007,10/7/2018,2,Standard,1,562,30.00%,393
OD1401,C710,P1199,20200301,3/1/2020,7,Standard,1,423,30.00%,296
OD1402,C24,P1200,20180923,9/23/2018,5,Standard,4,621,30.00%,434
OD1403,C675,P1201,20210811,8/11/2021,4,Standard,1,333,30.00%,233
OD1404,C500,P1202,20201130,11/30/2020,4,Standard,2,236,35.00%,153
OD1405,C365,P1203,20210530,5/30/2021,5,Standard,2,456,35.00%,296
OD1406,C06,P1204,20180426,4/26/2018,6,Standard,3,963,35.00%,625
OD1407,C447,P1205,20210129,1/29/2021,0,Same Day,4,234,35.00%,152
OD1408,C979,P1206,20191102,11/2/2019,8,Standard,1,456,35.00%,296
OD1409,C523,P1207,20190803,8/3/2019,2,Standard,3,564,35.00%,366
OD1410,C709,P1208,20180216,2/16/2018,3,Standard,2,634,40.00%,380
OD1411,C444,P1209,20210510,5/10/2021,9,Standard,4,236,40.00%,141
OD1412,C411,P1210,20200115,1/15/2020,0,Same Day,2,444,15.00%,377
OD1413,C506,P1211,20200613,6/13/2020,9,Standard,1,456,15.00%,387
OD1414,C615,P1212,20201020,10/20/2020,2,Standard,3,963,15.00%,818
OD1415,C933,P1213,20181112,11/12/2018,1,Prime,1,456,35.00%,296
OD1416,C581,P1214,20200325,3/25/2020,1,Prime,1,1189,35.00%,772
OD1417,C449,P1215,20180918,9/18/2018,0,Same Day,4,1298,35.00%,843
OD1418,C828,P1216,20201004,10/4/2020,7,Standard,4,1456,35.00%,946
OD1419,C975,P1217,20180322,3/22/2018,2,Standard,1,1478,55.00%,665
OD1420,C09,P1218,20201201,12/1/2020,2,Standard,4,256,55.00%,115
OD1421,C920,P1219,20210909,9/9/2021,5,Standard,3,2698,55.00%,1214
OD1422,C922,P1220,20191116,11/16/2019,7,Standard,3,2364,55.00%,1063
OD1423,C603,P1221,20200831,8/31/2020,8,Standard,1,1236,50.00%,618
OD1424,C14,P1222,20200404,4/4/2020,8,Standard,3,756,50.00%,378
OD1425,C826,P1223,20180801,8/1/2018,3,Standard,1,326,50.00%,163
OD1426,C507,P1224,20210824,8/24/2021,4,Standard,3,453,50.00%,226
OD1427,C629,P1225,20201106,11/6/2020,1,Prime,2,326,50.00%,163
OD1428,C389,P1226,20200913,9/13/2020,8,Standard,1,456,30.00%,319
OD1429,C282,P1227,20210104,1/4/2021,7,Standard,3,675,32.00%,459
OD1430,C838,P1228,20180109,1/9/2018,2,Standard,2,654,25.00%,490
OD1431,C289,P1229,20200418,4/18/2020,8,Standard,1,654,45.00%,359
OD1432,C617,P1230,20190710,7/10/2019,2,Standard,3,654,15.00%,555
OD1433,C711,P1231,20210712,7/12/2021,8,Standard,3,654,33.00%,438
OD1434,C357,P1232,20180831,8/31/2018,1,Prime,2,356,42.00%,206
OD1435,C55,P1233,20191029,10/29/2019,9,Standard,4,686,42.00%,397
OD1436,C946,P1234,20200612,6/12/2020,8,Standard,4,456,39.00%,278
OD1437,C910,P1235,20210909,9/9/2021,7,Standard,2,516,39.00%,314
OD1438,C371,P1236,20180607,6/7/2018,8,Standard,2,355,39.00%,216
OD1439,C650,P1237,20190214,2/14/2019,4,Standard,1,465,39.00%,283
OD1440,C613,P1238,20181022,10/22/2018,1,Prime,4,965,37.00%,607
OD1441,C17,P1239,20200505,5/5/2020,7,Standard,1,1158,37.00%,729
OD1442,C950,P1240,20200613,6/13/2020,5,Standard,3,264,37.00%,166
OD1443,C324,P1241,20210509,5/9/2021,7,Standard,2,433,37.00%,272
OD1444,C282,P1242,20200306,3/6/2020,4,Standard,1,562,37.00%,354
OD1445,C503,P1243,20200104,1/4/2020,9,Standard,2,423,40.00%,253
OD1446,C747,P1244,20180903,9/3/2018,1,Prime,1,621,40.00%,372
OD1447,C433,P1245,20190329,3/29/2019,5,Standard,3,333,40.00%,199
OD1448,C893,P1246,20200201,2/1/2020,4,Standard,3,236,40.00%,141
OD1449,C457,P1247,20180529,5/29/2018,4,Standard,4,456,40.00%,273
OD1450,C844,P1248,20181209,12/9/2018,0,Same Day,4,963,34.00%,635
OD1451,C238,P1249,20191214,12/14/2019,1,Prime,3,234,34.00%,154
OD1452,C147,P1250,20180606,6/6/2018,7,Standard,1,456,34.00%,300
OD1453,C177,P1251,20180413,4/13/2018,2,Standard,2,564,34.00%,372
OD1454,C604,P1252,20200904,9/4/2020,9,Standard,3,634,34.00%,418
OD1455,C591,P1253,20210704,7/4/2021,2,Standard,3,236,38.00%,146
OD1456,C866,P1254,20191027,10/27/2019,7,Standard,1,444,38.00%,275
OD1457,C519,P1255,20200817,8/17/2020,7,Standard,3,456,38.00%,282
OD1458,C331,P1255,20190825,8/25/2019,1,Prime,3,963,38.00%,597
